XPos,YPos,Wafer,Part ID A,Bin A,Site A,Part ID B,Bin B,Site B,Test Number,Test Name,Min A,Max A,Min B,Max B
18,20,1,1952,4,8,47,4,8,3240,Vfbdi                                                                     ,1.100,1.300,1.100,1.300
18,20,1,1952,4,8,47,4,8,113,binning site 113                                                          ,0,2,0,2
18,20,1,1952,4,8,47,4,8,6115,f_smps_15                                                                 ,0.500,2.000,0.500,2.000
18,20,1,1952,4,8,47,4,8,8922,vhys_sda                                                                  ,0.740,1.110,0.740,1.110
18,20,1,1952,4,8,47,4,8,8897,r_dm_delta_pdm                                                            ,4.100,6.900,4.100,6.900
18,20,1,1952,4,8,47,4,8,8873,v_dm1_pdm                                                                 ,0.090,0.200,0.090,0.200
18,20,1,1952,4,8,47,4,8,3000,i_sleep                                                                   ,11.770,18.730,11.770,18.730
18,20,1,1952,4,8,47,4,8,6114,f_smps_14                                                                 ,0.500,2.000,0.500,2.000
18,20,1,1952,4,8,47,4,8,3100,iref                                                                      ,9.098,10.972,9.098,10.972
18,20,1,1952,4,8,47,4,8,20921,(L4ADC,-10.000,10.000,-10.000,10.000
18,20,1,1952,4,8,47,4,8,8916,thres_highadd_GoNoGo                                                      ,0.900,1.100,0.900,1.100
18,20,1,1952,4,8,47,4,8,8514,i_err_0                                                                   ,-50.000,50.000,-50.000,50.000
18,20,1,1952,4,8,47,4,8,8537,r_gain_400                                                                ,-0.485,-0.320,-0.485,-0.320
18,20,1,1952,4,8,47,4,8,8332,vref_vari_150                                                             ,1.150,1.400,1.150,1.400
18,20,1,1952,4,8,47,4,8,8535,r_gain_300                                                                ,-0.365,-0.240,-0.365,-0.240
18,20,1,1952,4,8,47,4,8,3102,iref_1                                                                    ,1.200,19.800,1.200,19.800
18,20,1,1952,4,8,47,4,8,8531,r_gain_100                                                                ,-0.125,-0.090,-0.125,-0.090
18,20,1,1952,4,8,47,4,8,8896,r_dm_delta_pdp                                                            ,4.100,6.900,4.100,6.900
18,20,1,1952,4,8,47,4,8,3110,iref_9                                                                    ,1.200,19.800,1.200,19.800
18,20,1,1952,4,8,47,4,8,4012,fail_vec_iddq_stress                                                      ,-0.500,0.500,-0.500,0.500
18,20,1,1952,4,8,47,4,8,8925,v_CFG2_8                                                                  ,515.000,549.000,515.000,549.000
18,20,1,1952,4,8,47,4,8,3245,i_OTA_4                                                                   ,-100.000,100.000,N/A,N/A
18,20,1,1952,4,8,47,4,8,3103,iref_2                                                                    ,1.200,19.800,1.200,19.800
18,20,1,1952,4,8,47,4,8,6113,f_smps_13                                                                 ,0.500,2.000,0.500,2.000
18,20,1,1952,4,8,47,4,8,6161,v_vco_inp                                                                 ,1.417,1.878,1.417,1.878
18,20,1,1952,4,8,47,4,8,8860,rdwn_pdp                                                                  ,14.300,15.700,14.300,15.700
18,20,1,1952,4,8,47,4,8,8911,thres_highadd                                                             ,0.730,0.780,0.730,0.780
18,20,1,1952,4,8,47,4,8,8547,dc_low_normalised                                                         ,8.500,14.800,8.500,14.800
18,20,1,1952,4,8,47,4,8,18006,(L4OTP,-5.000,10.000,-5.000,10.000
18,20,1,1952,4,8,47,4,8,6174,f_smps_spc_max                                                            ,1.800,2.200,1.800,2.200
